fipsstat,year,stpop,state,area,densitym,rpcpi,rpcui,rpcim,shalll,vio,mur,rap,rob,aga,pro,bur,lar,aut,pbm1019,pbm2029,pbm3039,pbm4049,pbm5064,pbmo65,pbf1019,pbf2029,pbf3039,pbf4049,pbf5064,pbfo65,pwm1019,pwm2029,pwm3039,pwm4049,pwm5064,pwmo65,pwf1019,pwf2029,pwf3039,pwf4049,pwf5064,pwfo65,pnm1019,pnm2029,pnm3039,pnm4049,pnm5064,pnmo65,pnf1019,pnf2029,pnf3039,pnf4049,pnf5064,pnfo65,yradopt,aftr,incarc_rate,vernick_shall,v_shall,v_aftr,shall_vio_PA,shall_pro_PA,shall_rob_PA,shall_rap_PA,shall_mur_PA,shall_lar_PA,shall_aut_PA,shall_bur_PA,shall_aga_PA
6,96,31780829,California,155973,203.7585297,16232.50476,60.98784256,381.1115417,0,862.7000122,9.100000381,32.09999847,295.6000061,525.7999878,4345.100098,979.4000244,2605.100098,760.5999756,0.641138077,0.621717572,0.717278361,0.498567849,0.372504443,0.243247271,0.594679236,0.571722031,0.720270693,0.530659556,0.424107879,0.342996091,5.594174385,6.073381424,7.171521664,5.738138676,4.639463425,4.000556469,5.163059235,5.337761879,6.727373123,5.619954109,5.57742548,5.479403973,0.994080424,1.027468443,1.093206167,0.889514267,0.666722715,0.423868746,0.942300797,1.041939497,1.20237577,0.997541606,0.767739594,1.097340822,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0
6,97,32217708,California,155973,206.5595245,16606.78178,52.18257141,338.8023376,0,798.2999878,8,31.60000038,252.5,506.2000122,4067.100098,927.4000244,2430.899902,708.7999878,0.642317593,0.617300272,0.70642519,0.514484167,0.382534981,0.247087717,0.59365797,0.566179335,0.710602999,0.54493016,0.435751051,0.344375819,5.60552597,5.987036705,7.047419548,5.767679214,4.84351635,4.002506733,5.175514221,5.269629955,6.616072655,5.647580624,5.751346588,5.439123631,1.004854202,1.023536444,1.097055078,0.920891106,0.699056566,0.436669797,0.950936675,1.044217706,1.215794086,1.031833172,0.8013978,1.13980484,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0
6,98,32682794,California,155973,209.5413513,17269.30404,49.41223145,334.0270996,0,703.7000122,6.599999905,29.89999962,210.6000061,456.6000061,3639.100098,823.5,2217.100098,598.5,0.647150934,0.614736319,0.693719745,0.529403925,0.392582715,0.251612514,0.598577976,0.557703257,0.697715759,0.557510495,0.449046671,0.344618648,5.637167931,5.942349911,6.906104565,5.866083622,4.994778156,4.011532784,5.201975822,5.243232727,6.487382889,5.739056587,5.895530224,5.364336491,1.016455293,1.014696002,1.100576043,0.94936192,0.732939184,0.450903922,0.961365163,1.036172152,1.226431251,1.062907934,0.836287141,1.179816484,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0
6,99,33145121,California,155973,212.5055084,17853.8877,49.32737732,342.7232971,0,627.2000122,6,28.20000076,181.1000061,411.7000122,3177.800049,675.2999878,1994.199951,508.2999878,0.652759731,0.619240463,0.675197423,0.545558453,0.403142303,0.256414801,0.603615224,0.561358631,0.67838943,0.570198536,0.463090777,0.343329579,5.684800625,5.92995882,6.758756638,5.955187321,5.13719368,4.013755322,5.247249126,5.228712082,6.350738525,5.822407246,6.03475523,5.28486824,1.027095318,1.001504898,1.103688836,0.974728703,0.769075513,0.463145077,0.968981206,1.024733067,1.236471534,1.089197993,0.874388099,1.212673187,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0
8,70,2228340,,103766,21.47466469,10409.18464,19.70860481,126.3751526,NA,356.7000122,6.199999809,36,129.1000061,185.3999939,4961.399902,1380.900024,2992.100098,588.4000244,0.341554701,0.336573422,0.193507269,0.14800255,0.126237467,0.056723841,0.324950397,0.241210952,0.192968756,0.153073594,0.136693686,0.084592119,9.941166878,7.877522945,5.60103035,5.398188591,6.028074741,3.49268961,9.602484703,7.906872272,5.700296879,5.612608433,6.378649712,4.778848648,0.108870283,0.108690776,0.065833762,0.053896621,0.042004362,0.026521984,0.113627188,0.112684779,0.081181504,0.067090303,0.038459122,0.025400074,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,71,2303524,,103766,22.19921684,10851.56749,26.41648102,140.0225067,NA,373.6000061,6.5,38.40000153,134.8999939,193.8000031,5143.299805,1450,3128.5,564.7999878,0.355585605,0.364615262,0.198912621,0.152114764,0.131494179,0.057650801,0.335616201,0.25708437,0.195613325,0.155934989,0.142347112,0.085347496,9.903391838,8.348469734,5.666491985,5.286942959,5.991081715,3.437732697,9.541380882,8.212286949,5.717674255,5.461848736,6.361731052,4.7560606,0.11955595,0.124114186,0.074668206,0.057390328,0.046103276,0.027826929,0.122942068,0.127326652,0.090383254,0.071195267,0.043324921,0.026481165,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,72,2404621,,103766,23.17349625,11416.95251,24.19889832,138.1422424,NA,405.3999939,8.300000191,38.40000153,141.3999939,217.3000031,5188.200195,1580.099976,3018.800049,589.2999878,0.363924295,0.38588202,0.202984169,0.153412953,0.134158358,0.057846952,0.341134846,0.270146519,0.197037295,0.156074494,0.145054042,0.084670305,9.844420433,8.78795433,5.800872803,5.183020592,5.974662781,3.349925041,9.476420403,8.499426842,5.816217899,5.317345142,6.362457752,4.681985378,0.129999697,0.138441771,0.083381124,0.060550082,0.050028674,0.028736338,0.131663159,0.140396342,0.100140519,0.075230151,0.047866169,0.027613498,NA,NA,85.90000153,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,73,2495872,,103766,24.05288887,11910.33016,21.02529144,122.1183472,NA,414,7.900000095,38.70000076,162.8999939,204.3999939,5081.899902,1598.800049,2910.600098,572.5,0.373536795,0.405509591,0.208183751,0.156458348,0.137266651,0.058416456,0.34893617,0.284830302,0.200651318,0.158101052,0.148445114,0.084419392,9.772255898,9.072460175,6.035285473,5.098017693,5.9424119,3.28318119,9.395433426,8.700125694,6.020781517,5.197742462,6.347160339,4.634932995,0.139189824,0.150768951,0.091270708,0.06362506,0.053688649,0.029128097,0.139069632,0.152892455,0.109100148,0.079130657,0.053127725,0.028166508,NA,NA,81.30000305,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,74,2541405,,103766,24.4916935,11845.27989,32.19195938,128.7042389,NA,429.7999878,6,36.5,165.6999969,221.6000061,5736,1843.099976,3354.199951,538.5999756,0.376878142,0.419925213,0.210710213,0.157590002,0.138112575,0.059140515,0.351459146,0.297906071,0.202053592,0.158652395,0.149287507,0.086723685,9.660798073,9.358366966,6.201097488,5.005026817,5.906457424,3.301205397,9.286791801,8.949773788,6.171507359,5.072469711,6.320952415,4.699290276,0.147438124,0.162744626,0.09868557,0.066026472,0.056464829,0.030534292,0.145313323,0.165223569,0.116943188,0.08227732,0.057133749,0.030101459,NA,NA,77.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,75,2586193,,103766,24.92331696,11700.17069,74.44527435,136.1511536,NA,463.1000061,7.400000095,41.5,174.1000061,240.1000061,6212.399902,2001.199951,3744,467.2000122,0.377427369,0.433068991,0.213595808,0.157606184,0.137576744,0.059546988,0.351713896,0.310378999,0.203890428,0.158108845,0.148248792,0.088469811,9.501881599,9.629056931,6.34438324,4.933660984,5.868587494,3.318197727,9.141622543,9.194170952,6.295508385,4.969853401,6.290984631,4.762985706,0.155054167,0.174039602,0.105599232,0.067744367,0.058773648,0.029618826,0.150452808,0.176784948,0.124430001,0.084680453,0.060668327,0.031242834,NA,NA,79.40000153,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,76,2632304,,103766,25.36769295,12066.25,70.23417664,138.5064392,NA,417,6.800000191,33.79999924,139.6999969,236.6999969,6365.399902,1879.900024,4043.5,442,0.379895329,0.455532491,0.22087115,0.160505772,0.141435027,0.061315108,0.352162957,0.328077614,0.206207186,0.15967001,0.152793899,0.091364831,9.247032166,9.911810875,6.512317657,4.878957748,5.857378006,3.351550579,8.880775452,9.447351456,6.407086849,4.892139912,6.28905344,4.829267502,0.159707993,0.187744275,0.111157373,0.070394605,0.062910669,0.030277658,0.154351473,0.187972203,0.129278377,0.087527886,0.067545392,0.032443061,NA,NA,80,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,77,2696142,Colorado,103766,25.98290443,12440.1484,63.84204483,122.0983963,0,511.8999939,6.300000191,42,170.6999969,292.8999939,6315.600098,1935.199951,3903.199951,477.1000061,0.378503799,0.454723835,0.229030967,0.164123401,0.143612608,0.062088717,0.351020098,0.341747582,0.21323061,0.162157625,0.15540725,0.092984714,8.959950447,9.867581367,6.943662643,4.835835934,5.825991154,3.382499933,8.596765518,9.455696106,6.796081066,4.835316658,6.262095928,4.881011486,0.163381606,0.194017977,0.117352873,0.07239975,0.066687882,0.030784728,0.157002121,0.196354643,0.137604028,0.091204397,0.074476786,0.033826113,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
8,78,2766748,Colorado,103766,26.66333961,13047.59198,40.70285416,107.6101685,0,498,7.300000191,49.59999847,159.1999969,281.8999939,6334.5,1869.599976,3977,487.8999939,0.375711858,0.46715495,0.238872498,0.167995065,0.145802945,0.061624695,0.348712653,0.354640186,0.21971643,0.164561421,0.157079726,0.096720047,8.66313076,9.931877136,7.242835045,4.81247282,5.809094429,3.385707617,8.306936264,9.546442032,7.06009388,4.802280426,6.23913002,4.910421848,0.166693896,0.203379557,0.124984279,0.074817076,0.070588283,0.029962974,0.159501329,0.204716876,0.145730659,0.094551437,0.081756629,0.035384502,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0
8,79,2849234,Colorado,103766,27.45826149,13165.7118,31.26073647,101.8644028,0,522.0999756,5.800000191,53.09999847,157,306.1000061,6529,1794.400024,4253.200195,481.3999939,0.373258203,0.462510288,0.247154146,0.171379402,0.148180172,0.062613323,0.346970439,0.36627388,0.22760503,0.16727303,0.158955008,0.098658092,8.402750015,9.960255623,7.513282299,4.807116508,5.798119545,3.364904404,8.051672935,9.635081291,7.307016373,4.790971756,6.225041389,4.900264263,0.168922588,0.208301604,0.131684512,0.076371402,0.074054994,0.030850397,0.161201224,0.21110937,0.153936118,0.097815767,0.088550113,0.036501039,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0
8,80,2908803,Colorado,103595,28.07860374,13068.08091,44.08181763,115.7239761,0,528.5999756,6.900000095,52.5,160.1000061,309.2000122,6804.899902,2030.800049,4325.799805,448.2999878,0.377337337,0.466893077,0.268220305,0.178527042,0.153740212,0.064425126,0.352309853,0.388063401,0.245324284,0.17185764,0.163641199,0.102619529,8.143143654,9.961417198,7.743082047,4.780179501,5.7988801,3.386547565,7.798706055,9.652217865,7.519966125,4.761408806,6.220840454,4.944198608,0.178802073,0.218302861,0.147002041,0.080789246,0.078417137,0.033072025,0.168901086,0.22449097,0.170173094,0.102310129,0.096568935,0.03895073,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
8,81,2977895,Colorado,103595,28.74554825,13306.53547,45.12044144,115.7139893,0,531.7000122,8.100000381,45.59999847,159.5,318.5,6821.399902,2031.599976,4375.899902,413.8999939,0.372276396,0.471339643,0.288156569,0.17948921,0.159542233,0.065885469,0.346721441,0.390678644,0.262735933,0.172403663,0.168508291,0.105107799,7.906524658,9.887487411,8.059753418,4.807926178,5.808935642,3.387963533,7.546773911,9.530389786,7.8297925,4.782069206,6.220434189,4.957025051,0.181806281,0.219853282,0.155512542,0.083582528,0.078847639,0.03415164,0.170959681,0.224621758,0.182410732,0.104839154,0.100708723,0.041505828,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0
8,82,3061569,Colorado,103595,29.55325127,13359.2393,70.10041809,107.2934647,0,504.2000122,6,44.5,150.6000061,303.1000061,6575.700195,1749.099976,4429.299805,397.2999878,0.364355654,0.472470164,0.306542158,0.18176955,0.165438041,0.066861145,0.340936303,0.39437294,0.280542433,0.174747005,0.173701778,0.10684064,7.606132507,9.701823235,8.335824013,4.885893345,5.810125351,3.380782843,7.266535759,9.391818047,8.137755394,4.864172459,6.211129189,4.955498219,0.188955396,0.225995228,0.167953104,0.089104638,0.08178813,0.036484562,0.177882642,0.230176091,0.198394999,0.110237591,0.106709994,0.044389006,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0
8,83,3133628,Colorado,103595,30.24883461,13570,88.79722595,113.2116928,0,476.3999939,6.400000095,41.90000153,126.4000015,301.7000122,6150.700195,1532.400024,4245.700195,372.7000122,0.359583199,0.471562028,0.324575871,0.184769854,0.171111569,0.068738215,0.337691635,0.395005405,0.297578394,0.177717328,0.178132191,0.109170586,7.358148575,9.433538437,8.51313591,5.040834427,5.770180702,3.403211832,7.01876545,9.160531998,8.347640038,5.020411015,6.159346104,4.986424446,0.194471076,0.229574159,0.180238366,0.094650671,0.08383254,0.038549565,0.184067801,0.232031375,0.213522479,0.115967818,0.111755446,0.047516808,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0
8,84,3169987,Colorado,103595,30.59980774,14146.20887,51.56584549,111.2971191,0,457.7999878,5.800000191,39,114,299,6013.299805,1561.300049,4054.699951,397.2999878,0.352051914,0.469244838,0.342872083,0.187477112,0.175710499,0.070347294,0.331610203,0.393471658,0.314323068,0.180253103,0.181483388,0.111735471,7.107442379,9.163002968,8.727953911,5.172702789,5.74620676,3.445061445,6.775548458,8.915399551,8.583947182,5.155194759,6.121349812,5.036581993,0.201010287,0.23466973,0.192555994,0.100946784,0.086971968,0.041261997,0.191641167,0.235679194,0.228991479,0.123186626,0.117350638,0.050725762,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0
8,85,3208717,Colorado,103595,30.97366714,14275.21599,52.84335709,104.9078217,0,471,5.800000191,40.90000153,124.1999969,300.1000061,6448,1748.099976,4267,432.8999939,0.349859446,0.470686585,0.362512499,0.192538008,0.181349739,0.072303042,0.329633296,0.392555654,0.33072409,0.184996054,0.186273828,0.114594087,6.938380718,8.906581879,8.924314499,5.287783146,5.710943222,3.498594522,6.587960243,8.630770683,8.770078659,5.263162613,6.072894573,5.085802078,0.208214059,0.241747707,0.204287261,0.107893594,0.090254143,0.044597264,0.198552877,0.239753142,0.243056655,0.130831107,0.122603521,0.054320775,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0
8,86,3237447,Colorado,103595,31.25099754,14336.74768,63.50579071,112.3848038,0,523.5999756,7,42.29999924,144.8000031,329.3999939,6508.299805,1791.599976,4230.799805,486,0.347001821,0.465304911,0.380948335,0.194875777,0.185887218,0.074873812,0.327974468,0.387589365,0.346260488,0.187060982,0.189964503,0.118148655,6.806814194,8.565267563,9.108689308,5.391840935,5.661004066,3.584800005,6.451843262,8.293355942,8.957984924,5.359315395,6.010137081,5.180532455,0.216034427,0.246644959,0.215941757,0.114318475,0.093623154,0.047877233,0.207354739,0.242104352,0.256930858,0.138658643,0.128681645,0.058595553,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0
8,87,3260478,Colorado,103595,31.47331429,14397.70858,63.2910347,108.7979889,0,467.5,5.800000191,40.79999924,118.8000031,302.1000061,5983.799805,1534.599976,4012.899902,436.2999878,0.348507196,0.456650823,0.392151088,0.202454984,0.189696118,0.077411965,0.329951614,0.380158991,0.354886621,0.194081977,0.192793816,0.121791959,6.745759487,8.198460579,9.01852417,5.734005928,5.601939201,3.683754444,6.378205776,7.938467979,8.876857758,5.697324276,5.93397665,5.293886185,0.223954886,0.25079146,0.225028351,0.122466706,0.096856967,0.051311497,0.215857923,0.244596034,0.266463995,0.14945662,0.133416027,0.062751532,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0
8,88,3262281,Colorado,103595,31.49071884,14553.97013,48.98279953,115.8572083,0,472.6000061,5.699999809,38.59999847,98.80000305,329.5,5705.700195,1383.099976,3900.600098,422,0.346506029,0.447815508,0.399321824,0.210282311,0.192748576,0.080495827,0.3286964,0.373971462,0.359962851,0.200626493,0.195078224,0.125985473,6.662424088,7.87274313,8.979515076,6.000740051,5.579868793,3.789955616,6.28232193,7.641279221,8.851016045,5.954882622,5.894893646,5.427092075,0.231433153,0.257488549,0.23339498,0.131564394,0.100543149,0.055911798,0.22370851,0.248905599,0.274930328,0.161482111,0.138001606,0.067989238,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0
8,89,3275821,Colorado,103595,31.62141991,14894.0435,39.29235077,123.3902664,0,471.3999939,4.400000095,36.20000076,90,340.7999878,5568,1250.400024,3864.800049,452.8999939,0.346081167,0.441049755,0.403929263,0.22012803,0.196927726,0.083307363,0.329596758,0.369892001,0.364030868,0.209657371,0.198850915,0.130440578,6.571146488,7.606123924,8.918924332,6.264597416,5.572007656,3.894565582,6.184892178,7.403457165,8.812905312,6.215938091,5.868910313,5.56446743,0.239787221,0.266925454,0.241435662,0.141613349,0.104737103,0.060137596,0.232247129,0.256302148,0.283928812,0.174673766,0.143444955,0.073447235,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0
8,90,3303862,Colorado,103730,31.85059357,15013.68648,37.63247299,127.9623032,0,526,4.199999809,46.20000076,90.59999847,385,5527.799805,1208.800049,3890.600098,428.3999939,0.352103084,0.431495011,0.404435784,0.229156062,0.198737115,0.085263848,0.336515278,0.363211304,0.364482522,0.218047842,0.200371563,0.133843362,6.555661201,7.336535454,8.821615219,6.47729826,5.525684834,3.978677034,6.162575722,7.171183109,8.736290932,6.4289608,7.296339989,5.677809715,0.249526158,0.274769336,0.248527333,0.151701257,0.109689809,0.064167328,0.243351564,0.263449252,0.29047823,0.187931582,0.149854928,0.125217095,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0
8,91,3367567,Colorado,103730,32.46473694,14975.99713,43.24373245,138.5763855,0,559.2999878,5.900000095,47,107.4000015,398.8999939,5514.799805,1158.300049,3930,426.3999939,0.355004072,0.428053856,0.416324317,0.242073879,0.205519304,0.088134848,0.337988824,0.364268929,0.375701517,0.231353968,0.207063437,0.135171771,6.509833336,7.063794136,8.810009956,6.750570774,5.601076603,4.01010561,6.121689796,6.90302515,8.712907791,6.697832584,7.369356155,5.710650921,0.246320263,0.27482748,0.253892511,0.159462303,0.112841107,0.066932596,0.241658151,0.265681416,0.291694283,0.198273703,0.154028118,0.131014466,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0
8,92,3459995,Colorado,103730,33.35577774,15227.36954,61.16207504,154.0289612,0,578.7999878,6.199999809,47.29999924,120.5,404.8999939,5379.899902,1090.900024,3780.100098,509,0.36459589,0.405607522,0.416676909,0.253844291,0.211127475,0.090896085,0.346301079,0.360983193,0.382283777,0.24037607,0.212688163,0.137716964,6.568882465,6.785645485,8.731284142,7.020674706,5.691482067,4.014947891,6.18012476,6.597437382,8.608365059,6.963333607,7.440357685,5.699690342,0.253381878,0.27878654,0.259855866,0.168150529,0.117427915,0.069075242,0.244277805,0.271792293,0.291532218,0.20959568,0.160578266,0.138757423,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0
8,93,3560884,Colorado,103730,34.32839203,15520.41424,54.50669098,154.2404175,0,567.2999878,5.800000191,45.79999924,116.6999969,399,4959.5,1009.799988,3499.399902,450.2999878,0.368728667,0.3938348,0.414840817,0.26883775,0.216884345,0.096464813,0.350811779,0.355894774,0.386140078,0.251931816,0.222163931,0.140021414,6.642451763,6.519869804,8.6245718,7.238764286,5.872053146,4.019957066,6.245022297,6.351933956,8.499181747,7.187176228,7.584857941,5.674349308,0.258222401,0.277459204,0.264119804,0.178635418,0.12421073,0.069729879,0.252942801,0.279368818,0.292202711,0.223427668,0.168637902,0.147014052,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0
8,94,3653910,Colorado,103730,35.22520065,15790.65579,37.10767365,156.4536896,0,509.6000061,5.400000095,43.20000076,106.9000015,354,4808.799805,925.7000122,3490.199951,392.8999939,0.372204036,0.38087967,0.416375875,0.282738209,0.219162479,0.101535067,0.354387492,0.346998155,0.38714692,0.261090189,0.229452834,0.142532244,6.701697826,6.300346851,8.452260971,7.496107101,6.03750515,4.035923004,6.300976276,6.164437771,8.331787109,7.448842525,7.730923653,5.649537086,0.261062801,0.271188945,0.268205851,0.188373551,0.130244046,0.070965074,0.259530216,0.280411929,0.297489524,0.238648459,0.173102245,0.157748818,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0
8,95,3738061,Colorado,103730,36.03644943,16261.70961,32.39224243,157.023407,0,440.2000122,5.800000191,39.5,96.19999695,298.7000122,4956.100098,934.0999756,3634.5,387.5,0.377067149,0.357377797,0.413877666,0.297025651,0.223511606,0.107087605,0.359491199,0.331990302,0.381347448,0.275731176,0.232446715,0.143898129,6.763212204,6.176410675,8.210727692,7.722185612,6.192756176,4.050254822,6.362336159,6.05308485,8.098664284,7.677750587,7.883365154,5.619464397,0.266956598,0.270701855,0.275222898,0.200478271,0.137236923,0.073005766,0.264762938,0.280065,0.304516166,0.250932246,0.178434759,0.165888146,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0
8,96,3812716,Colorado,103730,36.75615692,16656.68475,32.42955017,157.3293457,0,404.5,4.699999809,46.20000076,98.19999695,255.3999939,4714,900.7999878,3415.5,397.7999878,0.379650623,0.350249022,0.403701723,0.311982334,0.225665897,0.111862518,0.365094066,0.332020521,0.376136065,0.290108144,0.236262023,0.144752458,6.847166061,6.061951637,7.896496773,7.956873894,6.319642067,4.080870628,6.440841675,5.964829445,7.798535347,7.913466454,7.997395992,5.620533943,0.273977906,0.26582101,0.274895906,0.209142253,0.144096747,0.075589158,0.270463377,0.283105284,0.299969882,0.262149096,0.186087817,0.174783543,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0
8,97,3891293,Colorado,103730,37.51367188,17357.57077,26.66763496,155.500351,0,363.2000122,4,43.09999847,83.30000305,232.8000031,4287.200195,796.0999756,3077.300049,413.7000122,0.391669303,0.344281465,0.391206741,0.321615458,0.23390682,0.117672972,0.373089343,0.324545085,0.369774252,0.302238882,0.24377501,0.145273045,6.921375275,6.001707077,7.515291214,7.955479145,6.672615051,4.088384151,6.516471386,5.926513195,7.42655468,7.909684658,8.345708847,5.59060955,0.280446619,0.26124993,0.276823163,0.214144751,0.15313676,0.078380115,0.276874542,0.280061156,0.300388575,0.265618652,0.197903365,0.184540197,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0
8,98,3968967,Colorado,103730,38.26247787,18242.01604,23.1499958,143.1455994,0,377.8999939,4.599999905,47.40000153,81.5,244.3999939,4109.5,786.5,2917.899902,405.1000061,0.404513329,0.344724447,0.382668853,0.334797442,0.242330059,0.125070333,0.384054601,0.317437768,0.35875833,0.313658446,0.251778364,0.149509937,6.994641304,5.944342613,7.146720886,7.972250938,6.94780302,4.087914944,6.586600304,5.86565733,7.061031342,7.917576313,8.656610489,5.550487041,0.28866452,0.260773152,0.274378687,0.220107645,0.159008622,0.081079029,0.285061568,0.288462967,0.298339605,0.271178871,0.206350923,0.193022519,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0
8,99,4056133,Colorado,103730,39.10279465,18856.73368,22.96253395,139.3263397,0,340.5,4.599999905,41.40000153,75.30000305,219.1999969,3722.899902,665.2000122,2693,364.7999878,0.417466581,0.344392061,0.367739409,0.344885141,0.252481848,0.128348842,0.391431928,0.315916657,0.346487641,0.322721183,0.263132393,0.150907278,7.015006542,5.910604954,6.835475922,8.003879547,7.254545212,4.076690674,6.616844177,5.84154892,6.765089035,7.944808483,9.010034561,5.496590137,0.299053311,0.252038091,0.278738409,0.229208454,0.167031005,0.083108716,0.291533828,0.28034091,0.30178991,0.278048068,0.216289759,0.196073458,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0
9,70,3038035,,4862,624.8529663,13066.02955,114.120163,105.4826279,NA,170.3999939,3.5,9.100000381,70.40000153,87.40000153,3319,1084.199951,1750.699951,484.2000122,0.637813568,0.448678166,0.34545356,0.289627999,0.244335562,0.097760558,0.644133449,0.568558276,0.414610088,0.324091077,0.288179696,0.139563888,8.86747551,6.472242832,5.046716213,5.840913773,7.185433865,3.714012623,8.613001823,6.878129959,5.215081692,6.15749979,7.764426708,5.504610538,0.028538184,0.037919246,0.032981846,0.017511319,0.01412097,0.014515962,0.028044444,0.03940047,0.031731036,0.01816964,0.014647625,0.011388941,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,71,3060939,,4862,629.5637817,13032.70059,207.0703583,119.7657471,NA,193.6999969,3.099999905,11.89999962,83.19999695,95.5,3452.5,1067.300049,1846,539.0999756,0.667311549,0.456330568,0.349565923,0.290531754,0.256522596,0.100818738,0.672571361,0.571164608,0.423497498,0.328330606,0.301378101,0.145282209,8.953069687,6.683831215,5.055540085,5.705014229,7.250846863,3.741368294,8.677239418,6.992854118,5.227742195,6.00985527,7.848800659,5.6091609,0.032506365,0.041065831,0.036230713,0.020287892,0.015616123,0.014505353,0.031820301,0.042372618,0.035642657,0.02051658,0.016400196,0.012349152,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,72,3068701,,4862,631.1602173,13575.95041,154.7598419,127.2440109,NA,199.1999969,3.200000048,8.899999619,79.09999847,107.9000015,3203.899902,956.7999878,1778,469.1000061,0.695245326,0.464985013,0.357056618,0.291067779,0.268550128,0.103985369,0.699742317,0.574510217,0.434516102,0.331215054,0.3140091,0.15175803,8.990384102,6.891906261,5.12793541,5.551306725,7.332157612,3.787921906,8.709776878,7.10183239,5.299115181,5.838431358,7.950171947,5.742136478,0.036790811,0.044774644,0.040082108,0.023234587,0.017238565,0.014468662,0.035813197,0.045817431,0.040082108,0.022810955,0.018248765,0.013067419,NA,NA,63.29999924,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,73,3067814,,4862,630.9777832,13998.56319,88.59848022,119.9910126,NA,208.6999969,3.299999952,11.10000038,84.19999695,110.0999985,3455.699951,1029.300049,1909.699951,516.7000122,0.723772705,0.47268185,0.365732729,0.293759674,0.281470776,0.107829221,0.728238404,0.581130385,0.448495239,0.337080419,0.328735709,0.158484191,9.007163048,6.97457552,5.296572685,5.41740799,7.398329735,3.8464849,8.7188797,7.145935059,5.470898628,5.691022873,8.039894104,5.892893314,0.041234571,0.04814503,0.044037871,0.026272779,0.01900376,0.014505442,0.039995905,0.049546681,0.044820189,0.025360078,0.02020983,0.014114285,NA,NA,59.29999924,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,74,3074048,,4862,632.2599487,13762.25987,119.7249298,127.4278641,NA,228.1000061,3.299999952,11.19999981,92.30000305,121.4000015,4178.799805,1353.900024,2275,549.9000244,0.749532878,0.483141452,0.374685109,0.295994073,0.29150489,0.110961184,0.753046155,0.591142356,0.462549716,0.342642665,0.34052819,0.165839955,9.003014565,7.120643616,5.424248219,5.277341366,7.452746391,3.912300587,8.707866669,7.25834465,5.611590862,5.537714481,8.110348701,6.045156002,0.045705207,0.052113693,0.048307639,0.029309887,0.020591741,0.014573618,0.044273868,0.05344744,0.049901627,0.028008671,0.022218261,0.015159165,NA,NA,54.20000076,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,75,3082500,,4862,633.9983521,13399.38865,275.4100647,140.2900543,NA,268.3999939,3.900000095,12.39999962,131.5,120.5999985,4688.600098,1512.599976,2603.600098,572.4000244,0.775117576,0.497453362,0.38595295,0.297907531,0.300210863,0.113965936,0.777420938,0.605579913,0.479999989,0.348061651,0.350397408,0.172749385,8.932003021,7.27587986,5.535799026,5.147250652,7.489050865,3.977874994,8.643925667,7.393479347,5.732262611,5.393836021,8.165968895,6.198150635,0.05028386,0.056480128,0.053171128,0.032570966,0.022060016,0.014533658,0.048629358,0.05810219,0.055701543,0.030786699,0.024266018,0.016123276,NA,NA,47.59999847,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
